event_date,event_month,event_bundle_sequence_id,event_timestamp,event_name,customer_id,user_pseudo_id,user_id,event_previous_timestamp,event_value_in_usd,event_server_timestamp_offset,privacy_info_analytics_storage,privacy_info_ads_storage,privacy_info_uses_transient_token,user_properties_ga_session_number,user_properties_ga_session_number_set_timestamp_micros,user_properties_ga_session_id,user_properties_ga_session_id_set_timestamp_micros,user_properties_first_open_time,user_properties_first_open_time_set_timestamp_micros,user_first_touch_timestamp,user_ltv_revenue,user_ltv_currency,device_category,device_mobile_brand_name,device_mobile_model_name,device_mobile_marketing_name,device_mobile_os_hardware_model,device_operating_system,device_operating_system_version,device_vendor_id,device_advertising_id,device_language,device_is_limited_ad_tracking,device_time_zone_offset_seconds,device_browser,device_browser_version,device_web_info_browser,device_web_info_browser_version,device_web_info_hostname,geo_continent,geo_country,geo_region,geo_city,geo_sub_continent,geo_metro,app_info_id,app_info_version,app_info_install_store,app_info_firebase_app_id,app_info_install_source,traffic_source_name,traffic_source_medium,traffic_source_source,stream_id,platform,event_dimensions_hostname,ecommerce,items,source_date,address_id,auto_earn_display,banner_description,banner_rank,banner_title,campaign,campaign_info_source,card_sub_product,change_language,coupon_id,customer_device_lat,customer_device_long,customer_lat,customer_long,customer_type,deal_title,deal_type,debug_event,deleteacount_button,delivery_address,delivery_fee,delivery_option,delivery_type,e_coupon_display,each_point_card,ecatalog_list,ecatalog_rank,ecoupon_rank,ecoupon_title,engaged_session_event,engagement_time_msec,entrances,error_message,error_value,event_id,fatal,firebase_conversion,firebase_error,firebase_event_origin,firebase_previous_class,firebase_previous_id,firebase_previous_screen,firebase_screen,firebase_screen_class,firebase_screen_id,flashdeals_rank,flashdeals_title,from_customer_name,from_customer_profile_name,ga_session_id,ga_session_number,id,ignore_referrer,item_code,latitude,longitude,link_classes,link_domain,link_url,list_card_sub_product,list_each_point_card,medium,merchant_id,message_type,offer_type,order_id,order_status,outbound,page,page_location,page_referrer,page_title,payment_method,percent_scrolled,place_id,place_lat,place_long,place_name,point_balance_display,points,points_per_unit,points_remaining,previous_app_version,previous_first_open_count,previous_os_version,primary_address,product_id,quantity,reason_id,recommendedForYou_rank,search_list_id,search_list_id_scan_and_pay,search_list_id_xstore,session_engaged,shop_list_id,sku_catagory_name,sku_group_type,sku_id,source,source_page_name,stock_code,system_app,system_app_update,tab_name,term,text_search,timestamp,to_customer_name,to_customer_profile_name,toggle,total_amount,total_point,total_points,transaction_id,transaction_status,transaction_type,unable_to_proceed,update_with_analytics,client_code,client_member_id,_dl_load_ts,_date
2022-05-25,2022-05,22,2022-05-25T20:47:44.799+0000,pointx_view_mypoint,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,null,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,22,2022-05-25T20:50:29.832+0000,pointx_payatmerchant_menu,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:18:55.984+0000,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/verify_pin_screen,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,22,2022-05-25T20:50:33.380+0000,virtualmall_detail,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:19:03.026+0000,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not flash deal,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/verify_pin_screen,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,22,2022-05-25T20:56:46.903+0000,pointx_payatmerchant_menu,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:50:29.832+0000,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/verify_pin_screen,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,20,2022-05-25T00:37:28.389+0000,virtualmall_detail,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-20T13:22:28.756+0000,0,890083,Yes,Yes,No,12.0,2022-05-25 00:36:18.951,1653413778.0,2022-05-25 00:36:18.951,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not flash deal,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,-5.748997730781306e+18,0,nan,nan,nan,1653413778.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,22,2022-05-25T20:33:07.204+0000,user_engagement,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:32:59.768+0000,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,4064,0,nan,nan,nan,nan,nan,nan,auto,nan,nan,nan,/ploy_entry_app,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,20,2022-05-25T00:37:22.687+0000,payatmcht_select_product,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-20T13:22:28.150+0000,0,890083,Yes,Yes,No,12.0,2022-05-25 00:36:18.951,1653413778.0,2022-05-25 00:36:18.951,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,-5.748997730781306e+18,0,nan,nan,nan,1653413778.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,22,2022-05-25T20:32:59.768+0000,user_engagement,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:20:26.205+0000,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,1201,0,nan,nan,nan,nan,nan,nan,auto,nan,nan,nan,/ploy_entry_app,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,22,2022-05-25T20:47:24.804+0000,user_engagement,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:47:17.652+0000,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,4618,0,nan,nan,nan,nan,nan,nan,auto,nan,nan,nan,/ploy_entry_app,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,22,2022-05-25T20:56:54.022+0000,payatmcht_select_product,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:50:32.882+0000,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/verify_pin_screen,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,22,2022-05-25T20:56:46.907+0000,payatmcht_landing,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:50:29.845+0000,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/verify_pin_screen,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,20,2022-05-25T00:37:01.676+0000,payatmcht_landing,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-20T13:22:21.789+0000,0,890083,Yes,Yes,No,12.0,2022-05-25 00:36:18.951,1653413778.0,2022-05-25 00:36:18.951,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/ploy_entry_app,Flutter,-5.748997730781306e+18,0,nan,nan,nan,1653413778.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,21,2022-05-25T20:18:36.179+0000,screen_view,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:18:35.527+0000,0,400401,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,15386,0,nan,nan,nan,nan,nan,nan,auto,Flutter,2.8445962905075026e+18,/ploy_entry_app,/verify_pin_screen,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,21,2022-05-25T20:18:40.920+0000,pointx_dealoftheday_landing,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T00:36:34.290+0000,0,400401,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/verify_pin_screen,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
2022-05-25,2022-05,22,2022-05-25T20:56:54.927+0000,virtualmall_detail,PXpqp5cy3XB8CZFD,0198f28f3b2d07688c66a6aabf1a6c18,nan,2022-05-25T20:50:33.380+0000,0,1466663,Yes,Yes,No,13.0,2022-05-25 20:18:33.193,1653484713.0,2022-05-25 20:18:33.193,1970-01-20 09:19:15.600,2022-04-14 23:10:38.743,2022-04-14T23:10:38.743+0000,0.0,nan,mobile,Xiaomi,Redmi Note 5,nan,Redmi Note 5,Android,Android 9,nan,08f89038-3299-4da5-b6c5-4d5af09804ec,th-th,No,25200,nan,nan,nan,nan,nan,Asia,Thailand,Bangkok,Bangkok,Southeast Asia,(not set),scbtechx.pointx,1.0.4,nan,1:857661843901:android:e551cc4eb3ff42b9490ad4,com.google.android.packageinstaller,(direct),(none),(direct),2786136796,ANDROID,nan,nan,nan,2022-05-25,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not flash deal,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,1.0,0,0,nan,nan,nan,nan,nan,nan,app,nan,nan,nan,/verify_pin_screen,Flutter,2.8445962905075026e+18,0,nan,nan,nan,1653484713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2022-10-11 22:51:08.014,2022-05-25
